# Time	Cd	Cl	Cm
2038	-3.25174e-06	-3.18045e-09	0
2039	-3.25178e-06	-3.17246e-09	0
2040	-3.25194e-06	-3.16158e-09	0
2041	-3.25199e-06	-3.1565e-09	0
2042	-3.25195e-06	-3.13202e-09	0
2043	-3.25198e-06	-3.1251e-09	0
2044	-3.25202e-06	-3.1061e-09	0
2045	-3.2522e-06	-3.08672e-09	0
2046	-3.25225e-06	-3.08609e-09	0
2047	-3.25218e-06	-3.08357e-09	0
2048	-3.25221e-06	-3.07307e-09	0
2049	-3.25226e-06	-3.04898e-09	0
2050	-3.25243e-06	-3.01432e-09	0
2051	-3.25249e-06	-3.01325e-09	0
2052	-3.25244e-06	-3.00908e-09	0
2053	-3.25246e-06	-3.00301e-09	0
2054	-3.25251e-06	-2.99202e-09	0
2055	-3.25268e-06	-2.96999e-09	0
2056	-3.25273e-06	-2.96507e-09	0
2057	-3.25268e-06	-2.9492e-09	0
2058	-3.25271e-06	-2.93562e-09	0
2059	-3.25275e-06	-2.92368e-09	0
2060	-3.25292e-06	-2.9018e-09	0
2061	-3.25297e-06	-2.90272e-09	0
2062	-3.25292e-06	-2.89047e-09	0
2063	-3.25295e-06	-2.87486e-09	0
2064	-3.25299e-06	-2.86189e-09	0
2065	-3.25316e-06	-2.83797e-09	0
2066	-3.25322e-06	-2.83829e-09	0
2067	-3.25317e-06	-2.82699e-09	0
2068	-3.2532e-06	-2.80623e-09	0
2069	-3.25324e-06	-2.80042e-09	0
2070	-3.2534e-06	-2.78442e-09	0
2071	-3.25346e-06	-2.78513e-09	0
2072	-3.25341e-06	-2.7689e-09	0
2073	-3.25344e-06	-2.76255e-09	0
2074	-3.25348e-06	-2.73823e-09	0
2075	-3.25365e-06	-2.70766e-09	0
2076	-3.2537e-06	-2.70022e-09	0
2077	-3.25365e-06	-2.69335e-09	0
2078	-3.25368e-06	-2.69177e-09	0
2079	-3.25372e-06	-2.68487e-09	0
2080	-3.25388e-06	-2.66463e-09	0
2081	-3.25393e-06	-2.65356e-09	0
2082	-3.25397e-06	-2.63383e-09	0
2083	-3.25389e-06	-2.62281e-09	0
2084	-3.25393e-06	-2.61645e-09	0
2085	-3.254e-06	-2.60585e-09	0
2086	-3.2542e-06	-2.58359e-09	0
2087	-3.25425e-06	-2.57319e-09	0
2088	-3.25427e-06	-2.56307e-09	0
2089	-3.25416e-06	-2.54389e-09	0
2090	-3.2542e-06	-2.53944e-09	0
2091	-3.25427e-06	-2.53321e-09	0
2092	-3.25449e-06	-2.5157e-09	0
2093	-3.25454e-06	-2.50676e-09	0
2094	-3.25455e-06	-2.49366e-09	0
2095	-3.25445e-06	-2.46909e-09	0
2096	-3.25448e-06	-2.46045e-09	0
2097	-3.25455e-06	-2.45328e-09	0
2098	-3.25477e-06	-2.43732e-09	0
2099	-3.25482e-06	-2.43492e-09	0
2100	-3.25483e-06	-2.42143e-09	0
2101	-3.25473e-06	-2.39524e-09	0
2102	-3.25477e-06	-2.38587e-09	0
2103	-3.25483e-06	-2.37968e-09	0
2104	-3.25504e-06	-2.36489e-09	0
2105	-3.2551e-06	-2.37029e-09	0
2106	-3.25511e-06	-2.35193e-09	0
2107	-3.25501e-06	-2.31754e-09	0
2108	-3.25504e-06	-2.30368e-09	0
2109	-3.25511e-06	-2.2926e-09	0
2110	-3.25532e-06	-2.28848e-09	0
2111	-3.25537e-06	-2.29148e-09	0
2112	-3.25538e-06	-2.29256e-09	0
2113	-3.25528e-06	-2.25609e-09	0
2114	-3.25532e-06	-2.23812e-09	0
2115	-3.25539e-06	-2.22554e-09	0
2116	-3.25559e-06	-2.20974e-09	0
2117	-3.25564e-06	-2.19981e-09	0
2118	-3.25566e-06	-2.19939e-09	0
2119	-3.25555e-06	-2.18725e-09	0
2120	-3.25559e-06	-2.17988e-09	0
2121	-3.25565e-06	-2.16704e-09	0
2122	-3.25574e-06	-2.1426e-09	0
2123	-3.25596e-06	-2.12558e-09	0
2124	-3.25598e-06	-2.12225e-09	0
2125	-3.25587e-06	-2.11039e-09	0
2126	-3.25588e-06	-2.10178e-09	0
2127	-3.25593e-06	-2.092e-09	0
2128	-3.256e-06	-2.06932e-09	0
2129	-3.25616e-06	-2.04869e-09	0
2130	-3.25621e-06	-2.04588e-09	0
2131	-3.25622e-06	-2.04533e-09	0
2132	-3.25621e-06	-2.03147e-09	0
2133	-3.25612e-06	-2.01479e-09	0
2134	-3.2562e-06	-1.99724e-09	0
2135	-3.25629e-06	-1.99166e-09	0
2136	-3.2564e-06	-1.9741e-09	0
2137	-3.2566e-06	-1.96383e-09	0
2138	-3.2566e-06	-1.96832e-09	0
2139	-3.25647e-06	-1.93394e-09	0
2140	-3.25648e-06	-1.91809e-09	0
2141	-3.25654e-06	-1.91068e-09	0
2142	-3.25662e-06	-1.90499e-09	0
2143	-3.25669e-06	-1.90054e-09	0
2144	-3.25684e-06	-1.89104e-09	0
2145	-3.25686e-06	-1.88489e-09	0
2146	-3.25684e-06	-1.86581e-09	0
2147	-3.25683e-06	-1.83473e-09	0
2148	-3.25675e-06	-1.81405e-09	0
2149	-3.25684e-06	-1.80985e-09	0
2150	-3.25694e-06	-1.81225e-09	0
2151	-3.25705e-06	-1.80867e-09	0
2152	-3.25724e-06	-1.80104e-09	0
2153	-3.25724e-06	-1.78044e-09	0
2154	-3.2572e-06	-1.74555e-09	0
2155	-3.25715e-06	-1.73186e-09	0
2156	-3.25706e-06	-1.73171e-09	0
2157	-3.25715e-06	-1.74214e-09	0
2158	-3.25728e-06	-1.7431e-09	0
2159	-3.25753e-06	-1.7253e-09	0
2160	-3.25755e-06	-1.68975e-09	0
2161	-3.25751e-06	-1.66142e-09	0
2162	-3.25746e-06	-1.639e-09	0
2163	-3.25734e-06	-1.63377e-09	0
2164	-3.25743e-06	-1.63997e-09	0
2165	-3.25756e-06	-1.6402e-09	0
2166	-3.25769e-06	-1.64655e-09	0
2167	-3.25788e-06	-1.63527e-09	0
2168	-3.25787e-06	-1.60711e-09	0
2169	-3.2578e-06	-1.57101e-09	0
2170	-3.25774e-06	-1.54802e-09	0
2171	-3.25765e-06	-1.54074e-09	0
2172	-3.25776e-06	-1.54603e-09	0
2173	-3.2579e-06	-1.54334e-09	0
2174	-3.25815e-06	-1.54465e-09	0
2175	-3.25815e-06	-1.5452e-09	0
2176	-3.25811e-06	-1.51475e-09	0
2177	-3.25805e-06	-1.48533e-09	0
2178	-3.25794e-06	-1.45999e-09	0
2179	-3.25802e-06	-1.45351e-09	0
2180	-3.25815e-06	-1.4616e-09	0
2181	-3.25828e-06	-1.46311e-09	0
2182	-3.25846e-06	-1.44558e-09	0
2183	-3.25844e-06	-1.42316e-09	0
2184	-3.25838e-06	-1.40326e-09	0
2185	-3.25822e-06	-1.38455e-09	0
2186	-3.25828e-06	-1.37904e-09	0
2187	-3.25839e-06	-1.36647e-09	0
2188	-3.25851e-06	-1.36039e-09	0
2189	-3.25871e-06	-1.36703e-09	0
2190	-3.2587e-06	-1.37597e-09	0
2191	-3.25865e-06	-1.34892e-09	0
2192	-3.25859e-06	-1.32182e-09	0
2193	-3.2586e-06	-1.31137e-09	0
2194	-3.25857e-06	-1.28398e-09	0
2195	-3.25867e-06	-1.25901e-09	0
2196	-3.25879e-06	-1.25229e-09	0
2197	-3.25888e-06	-1.25187e-09	0
2198	-3.25892e-06	-1.25357e-09	0
2199	-3.25902e-06	-1.26107e-09	0
2200	-3.25901e-06	-1.25679e-09	0
2201	-3.25898e-06	-1.2375e-09	0
2202	-3.25897e-06	-1.21385e-09	0
2203	-3.259e-06	-1.18806e-09	0
2204	-3.25898e-06	-1.1781e-09	0
2205	-3.25906e-06	-1.17018e-09	0
2206	-3.25915e-06	-1.15532e-09	0
2207	-3.25923e-06	-1.14312e-09	0
2208	-3.25927e-06	-1.13292e-09	0
2209	-3.25938e-06	-1.13913e-09	0
2210	-3.25938e-06	-1.13538e-09	0
2211	-3.25934e-06	-1.12657e-09	0
2212	-3.25933e-06	-1.1012e-09	0
2213	-3.25936e-06	-1.07378e-09	0
2214	-3.25942e-06	-1.06496e-09	0
2215	-3.25941e-06	-1.06449e-09	0
2216	-3.25947e-06	-1.0499e-09	0
2217	-3.25954e-06	-1.03258e-09	0
2218	-3.2596e-06	-1.01832e-09	0
2219	-3.25964e-06	-1.01012e-09	0
2220	-3.25966e-06	-1.00668e-09	0
2221	-3.25977e-06	-1.01468e-09	0
2222	-3.25978e-06	-1.01087e-09	0
2223	-3.25977e-06	-9.89981e-10	0
2224	-3.25976e-06	-9.64279e-10	0
2225	-3.25979e-06	-9.38906e-10	0
2226	-3.25985e-06	-9.30009e-10	0
2227	-3.25982e-06	-9.25267e-10	0
2228	-3.25987e-06	-9.27371e-10	0
2229	-3.25993e-06	-9.1721e-10	0
2230	-3.26e-06	-8.95786e-10	0
2231	-3.26005e-06	-8.83138e-10	0
2232	-3.26007e-06	-8.69196e-10	0
2233	-3.26008e-06	-8.6937e-10	0
2234	-3.26011e-06	-8.67867e-10	0
2235	-3.26015e-06	-8.59662e-10	0
2236	-3.26021e-06	-8.39806e-10	0
2237	-3.26025e-06	-8.2833e-10	0
2238	-3.26029e-06	-8.12004e-10	0
2239	-3.26031e-06	-8.01732e-10	0
2240	-3.26032e-06	-7.90917e-10	0
2241	-3.26034e-06	-7.75529e-10	0
2242	-3.26037e-06	-7.67064e-10	0
2243	-3.26041e-06	-7.59467e-10	0
2244	-3.26045e-06	-7.51815e-10	0
2245	-3.26049e-06	-7.43347e-10	0
2246	-3.26052e-06	-7.33501e-10	0
2247	-3.26055e-06	-7.17628e-10	0
2248	-3.26058e-06	-7.09365e-10	0
2249	-3.26061e-06	-7.00844e-10	0
2250	-3.26065e-06	-6.91259e-10	0
2251	-3.26068e-06	-6.80202e-10	0
2252	-3.26071e-06	-6.67013e-10	0
2253	-3.26074e-06	-6.46849e-10	0
2254	-3.26077e-06	-6.37183e-10	0
2255	-3.2608e-06	-6.2953e-10	0
2256	-3.26084e-06	-6.22854e-10	0
2257	-3.26087e-06	-6.15724e-10	0
2258	-3.2609e-06	-6.0761e-10	0
2259	-3.26093e-06	-5.92746e-10	0
2260	-3.26096e-06	-5.84677e-10	0
2261	-3.26099e-06	-5.75978e-10	0
2262	-3.26102e-06	-5.65761e-10	0
2263	-3.26105e-06	-5.53898e-10	0
2264	-3.26108e-06	-5.40883e-10	0
2265	-3.26111e-06	-5.22007e-10	0
2266	-3.26114e-06	-5.13395e-10	0
2267	-3.26117e-06	-5.06684e-10	0
2268	-3.2612e-06	-5.00571e-10	0
2269	-3.26123e-06	-4.928e-10	0
2270	-3.26126e-06	-4.78364e-10	0
2271	-3.26129e-06	-4.70157e-10	0
2272	-3.26132e-06	-4.61743e-10	0
2273	-3.26135e-06	-4.52369e-10	0
2274	-3.26138e-06	-4.41603e-10	0
2275	-3.26141e-06	-4.29435e-10	0
2276	-3.26144e-06	-4.11268e-10	0
2277	-3.26147e-06	-4.02494e-10	0
2278	-3.2615e-06	-3.95279e-10	0
2279	-3.26153e-06	-3.88612e-10	0
2280	-3.26156e-06	-3.80618e-10	0
2281	-3.26159e-06	-3.70612e-10	0
2282	-3.26161e-06	-3.54139e-10	0
2283	-3.26164e-06	-3.45388e-10	0
2284	-3.26167e-06	-3.37312e-10	0
2285	-3.2617e-06	-3.28839e-10	0
2286	-3.26173e-06	-3.19309e-10	0
2287	-3.26176e-06	-3.08416e-10	0
2288	-3.26178e-06	-2.91521e-10	0
2289	-3.26181e-06	-2.8286e-10	0
2290	-3.26184e-06	-2.75291e-10	0
2291	-3.26187e-06	-2.6791e-10	0
2292	-3.2619e-06	-2.59683e-10	0
2293	-3.26193e-06	-2.49187e-10	0
2294	-3.26195e-06	-2.32588e-10	0
2295	-3.26198e-06	-2.23739e-10	0
2296	-3.26201e-06	-2.15818e-10	0
2297	-3.26204e-06	-2.07916e-10	0
2298	-3.26206e-06	-1.98717e-10	0
2299	-3.26209e-06	-1.88492e-10	0
2300	-3.26212e-06	-1.72277e-10	0
2301	-3.26214e-06	-1.64125e-10	0
2302	-3.26217e-06	-1.57233e-10	0
2303	-3.2622e-06	-1.49577e-10	0
2304	-3.26223e-06	-1.404e-10	0
2305	-3.26225e-06	-1.30101e-10	0
2306	-3.26228e-06	-1.13916e-10	0
2307	-3.2623e-06	-1.05767e-10	0
2308	-3.26233e-06	-9.86792e-11	0
2309	-3.26236e-06	-9.12315e-11	0
2310	-3.26238e-06	-8.24597e-11	0
2311	-3.26241e-06	-7.15332e-11	0
2312	-3.26243e-06	-5.45256e-11	0
2313	-3.26246e-06	-4.57384e-11	0
2314	-3.26249e-06	-3.84083e-11	0
2315	-3.26251e-06	-3.15469e-11	0
2316	-3.26254e-06	-2.39833e-11	0
2317	-3.26256e-06	-1.46085e-11	0
2318	-3.26258e-06	6.69574e-13	-0
2319	-3.26261e-06	8.7377e-12	-0
2320	-3.26264e-06	1.65524e-11	-0
2321	-3.26266e-06	2.46816e-11	-0
2322	-3.26269e-06	3.34753e-11	-0
2323	-3.26271e-06	4.30725e-11	-0
2324	-3.26274e-06	5.35789e-11	-0
2325	-3.26276e-06	6.80558e-11	-0
2326	-3.26278e-06	7.58483e-11	-0
2327	-3.26281e-06	8.28574e-11	-0
2328	-3.26283e-06	9.00224e-11	-0
2329	-3.26285e-06	9.80905e-11	-0
2330	-3.26288e-06	1.07475e-10	-0
2331	-3.26291e-06	1.18325e-10	-0
2332	-3.26293e-06	1.3437e-10	-0
2333	-3.26295e-06	1.42332e-10	-0
2334	-3.26298e-06	1.48919e-10	-0
2335	-3.263e-06	1.55197e-10	-0
2336	-3.26303e-06	1.6227e-10	-0
2337	-3.26305e-06	1.70728e-10	-0
2338	-3.26307e-06	1.81089e-10	-0
2339	-3.26309e-06	1.96922e-10	-0
2340	-3.26311e-06	2.0223e-10	-0
2341	-3.26314e-06	2.14307e-10	-0
2342	-3.26316e-06	2.25627e-10	-0
2343	-3.26318e-06	2.33713e-10	-0
2344	-3.26322e-06	2.3741e-10	-0
2345	-3.26324e-06	2.47312e-10	-0
2346	-3.26326e-06	2.57753e-10	-0
2347	-3.26331e-06	2.69879e-10	-0
2348	-3.26332e-06	2.80451e-10	-0
2349	-3.26334e-06	2.86755e-10	-0
2350	-3.26337e-06	2.84458e-10	-0
2351	-3.26339e-06	2.91361e-10	-0
2352	-3.2634e-06	3.0037e-10	-0
2353	-3.26344e-06	3.12047e-10	-0
2354	-3.26346e-06	3.25342e-10	-0
2355	-3.26347e-06	3.36915e-10	-0
2356	-3.26351e-06	3.46995e-10	-0
2357	-3.26352e-06	3.57627e-10	-0
2358	-3.26354e-06	3.66688e-10	-0
2359	-3.26357e-06	3.75151e-10	-0
2360	-3.26359e-06	3.84043e-10	-0
2361	-3.2636e-06	3.9167e-10	-0
2362	-3.26362e-06	3.97331e-10	-0
2363	-3.26366e-06	4.01426e-10	-0
2364	-3.26368e-06	4.12293e-10	-0
2365	-3.2637e-06	4.23486e-10	-0
2366	-3.26372e-06	4.33295e-10	-0
2367	-3.26375e-06	4.42127e-10	-0
2368	-3.26377e-06	4.53236e-10	-0
2369	-3.26378e-06	4.63479e-10	-0
2370	-3.2638e-06	4.71415e-10	-0
2371	-3.26383e-06	4.76841e-10	-0
2372	-3.26385e-06	4.86518e-10	-0
2373	-3.26386e-06	4.95807e-10	-0
2374	-3.26388e-06	5.03472e-10	-0
2375	-3.26392e-06	5.00829e-10	-0
2376	-3.26393e-06	5.15817e-10	-0
2377	-3.26395e-06	5.31613e-10	-0
2378	-3.26397e-06	5.44661e-10	-0
2379	-3.264e-06	5.54625e-10	-0
2380	-3.26401e-06	5.63544e-10	-0
2381	-3.26403e-06	5.69719e-10	-0
2382	-3.26405e-06	5.73201e-10	-0
2383	-3.26408e-06	5.72867e-10	-0
2384	-3.26409e-06	5.83157e-10	-0
2385	-3.26411e-06	5.95419e-10	-0
2386	-3.26413e-06	6.07074e-10	-0
2387	-3.26416e-06	6.18155e-10	-0
2388	-3.26417e-06	6.28569e-10	-0
2389	-3.26419e-06	6.36479e-10	-0
2390	-3.26421e-06	6.41509e-10	-0
2391	-3.26424e-06	6.42949e-10	-0
2392	-3.26425e-06	6.52786e-10	-0
2393	-3.26427e-06	6.64054e-10	-0
2394	-3.26428e-06	6.74598e-10	-0
2395	-3.26431e-06	6.8418e-10	-0
2396	-3.26433e-06	6.94531e-10	-0
2397	-3.26434e-06	7.02959e-10	-0
2398	-3.26436e-06	7.0876e-10	-0
2399	-3.26438e-06	7.12572e-10	-0
2400	-3.26441e-06	7.17347e-10	-0
2401	-3.26442e-06	7.28562e-10	-0
2402	-3.26444e-06	7.40925e-10	-0
2403	-3.26445e-06	7.52115e-10	-0
2404	-3.26447e-06	7.59583e-10	-0
2405	-3.2645e-06	7.5588e-10	-0
2406	-3.26452e-06	7.68639e-10	-0
2407	-3.26453e-06	7.8238e-10	-0
2408	-3.26454e-06	7.94493e-10	-0
2409	-3.26456e-06	8.02635e-10	-0
2410	-3.26459e-06	8.04569e-10	-0
2411	-3.2646e-06	8.14323e-10	-0
2412	-3.26462e-06	8.23925e-10	-0
2413	-3.26463e-06	8.31836e-10	-0
2414	-3.26465e-06	8.37048e-10	-0
2415	-3.26468e-06	8.43676e-10	-0
2416	-3.26469e-06	8.51822e-10	-0
2417	-3.2647e-06	8.60828e-10	-0
2418	-3.26472e-06	8.69362e-10	-0
2419	-3.26473e-06	8.75928e-10	-0
2420	-3.26476e-06	8.80793e-10	-0
2421	-3.26478e-06	8.91299e-10	-0
2422	-3.26479e-06	9.02144e-10	-0
2423	-3.2648e-06	9.11886e-10	-0
2424	-3.26482e-06	9.18989e-10	-0
2425	-3.26485e-06	9.26319e-10	-0
2426	-3.26486e-06	9.34285e-10	-0
2427	-3.26487e-06	9.41668e-10	-0
2428	-3.26489e-06	9.47549e-10	-0
2429	-3.2649e-06	9.51346e-10	-0
2430	-3.26492e-06	9.55833e-10	-0
2431	-3.26495e-06	9.66399e-10	-0
2432	-3.26496e-06	9.80906e-10	-0
2433	-3.26497e-06	9.94684e-10	-0
2434	-3.26498e-06	1.00544e-09	-0
2435	-3.265e-06	1.00756e-09	-0
2436	-3.26502e-06	1.00587e-09	-0
2437	-3.26503e-06	1.01649e-09	-0
2438	-3.26505e-06	1.02694e-09	-0
2439	-3.26506e-06	1.035e-09	-0
2440	-3.26508e-06	1.04071e-09	-0
2441	-3.26509e-06	1.0457e-09	-0
2442	-3.26511e-06	1.05157e-09	-0
2443	-3.26512e-06	1.059e-09	-0
2444	-3.26514e-06	1.06773e-09	-0
2445	-3.26515e-06	1.07724e-09	-0
2446	-3.26517e-06	1.08715e-09	-0
2447	-3.26518e-06	1.09734e-09	-0
2448	-3.2652e-06	1.10753e-09	-0
2449	-3.26521e-06	1.1169e-09	-0
2450	-3.26523e-06	1.12478e-09	-0
2451	-3.26524e-06	1.1304e-09	-0
2452	-3.26526e-06	1.1333e-09	-0
2453	-3.26527e-06	1.13357e-09	-0
2454	-3.26529e-06	1.13631e-09	-0
2455	-3.2653e-06	1.14237e-09	-0
2456	-3.26531e-06	1.15245e-09	-0
2457	-3.26533e-06	1.16511e-09	-0
2458	-3.26534e-06	1.17716e-09	-0
2459	-3.26536e-06	1.18531e-09	-0
2460	-3.26537e-06	1.18867e-09	-0
2461	-3.26538e-06	1.18948e-09	-0
2462	-3.2654e-06	1.19167e-09	-0
2463	-3.26541e-06	1.19935e-09	-0
2464	-3.26542e-06	1.21339e-09	-0
2465	-3.26543e-06	1.23082e-09	-0
2466	-3.26545e-06	1.24487e-09	-0
2467	-3.26546e-06	1.2512e-09	-0
2468	-3.26547e-06	1.25007e-09	-0
2469	-3.26549e-06	1.24469e-09	-0
2470	-3.2655e-06	1.24237e-09	-0
2471	-3.26551e-06	1.24845e-09	-0
2472	-3.26553e-06	1.26368e-09	-0
2473	-3.26555e-06	1.28856e-09	-0
2474	-3.26556e-06	1.3017e-09	-0
2475	-3.26557e-06	1.30729e-09	-0
2476	-3.26558e-06	1.30575e-09	-0
2477	-3.2656e-06	1.28997e-09	-0
2478	-3.26561e-06	1.28998e-09	-0
2479	-3.26561e-06	1.29872e-09	-0
2480	-3.26562e-06	1.31709e-09	-0
2481	-3.26564e-06	1.34534e-09	-0
2482	-3.26565e-06	1.35716e-09	-0
2483	-3.26566e-06	1.36019e-09	-0
2484	-3.26567e-06	1.35589e-09	-0
2485	-3.2657e-06	1.3371e-09	-0
2486	-3.26571e-06	1.34009e-09	-0
2487	-3.26571e-06	1.35327e-09	-0
2488	-3.26573e-06	1.39141e-09	-0
2489	-3.26574e-06	1.41193e-09	-0
2490	-3.26574e-06	1.42088e-09	-0
2491	-3.26575e-06	1.41931e-09	-0
2492	-3.26578e-06	1.39266e-09	-0
2493	-3.26579e-06	1.38768e-09	-0
2494	-3.26579e-06	1.39164e-09	-0
2495	-3.2658e-06	1.40414e-09	-0
2496	-3.26583e-06	1.437e-09	-0
2497	-3.26583e-06	1.45495e-09	-0
2498	-3.26584e-06	1.45905e-09	-0
2499	-3.26585e-06	1.46041e-09	-0
2500	-3.26587e-06	1.45631e-09	-0
2501	-3.26587e-06	1.45417e-09	-0
2502	-3.26588e-06	1.45809e-09	-0
2503	-3.26589e-06	1.46882e-09	-0
2504	-3.26591e-06	1.49923e-09	-0
2505	-3.26592e-06	1.50822e-09	-0
2506	-3.26593e-06	1.50911e-09	-0
2507	-3.26593e-06	1.5031e-09	-0
2508	-3.26595e-06	1.47634e-09	-0
2509	-3.26596e-06	1.48024e-09	-0
2510	-3.26596e-06	1.49421e-09	-0
2511	-3.26598e-06	1.5199e-09	-0
2512	-3.266e-06	1.56447e-09	-0
2513	-3.266e-06	1.57652e-09	-0
2514	-3.26601e-06	1.57496e-09	-0
2515	-3.26601e-06	1.56122e-09	-0
2516	-3.26603e-06	1.52277e-09	-0
2517	-3.26604e-06	1.51848e-09	-0
2518	-3.26604e-06	1.53264e-09	-0
2519	-3.26605e-06	1.56359e-09	-0
2520	-3.26608e-06	1.61852e-09	-0
2521	-3.26608e-06	1.6306e-09	-0
2522	-3.26609e-06	1.62823e-09	-0
2523	-3.26609e-06	1.61198e-09	-0
2524	-3.26611e-06	1.56887e-09	-0
2525	-3.26611e-06	1.56558e-09	-0
2526	-3.26612e-06	1.57936e-09	-0
2527	-3.26613e-06	1.61086e-09	-0
2528	-3.26615e-06	1.66663e-09	-0
2529	-3.26616e-06	1.67713e-09	-0
2530	-3.26616e-06	1.67344e-09	-0
2531	-3.26617e-06	1.63791e-09	-0
2532	-3.26618e-06	1.62745e-09	-0
2533	-3.26618e-06	1.62855e-09	-0
2534	-3.2662e-06	1.64528e-09	-0
2535	-3.2662e-06	1.66583e-09	-0
2536	-3.26621e-06	1.68897e-09	-0
2537	-3.26622e-06	1.70221e-09	-0
2538	-3.26624e-06	1.70333e-09	-0
2539	-3.26624e-06	1.6986e-09	-0
2540	-3.26625e-06	1.69056e-09	-0
2541	-3.26625e-06	1.68635e-09	-0
2542	-3.26626e-06	1.69007e-09	-0
2543	-3.26628e-06	1.70424e-09	-0
2544	-3.26628e-06	1.72388e-09	-0
2545	-3.26629e-06	1.73693e-09	-0
2546	-3.26629e-06	1.74561e-09	-0
2547	-3.2663e-06	1.74814e-09	-0
2548	-3.26632e-06	1.73416e-09	-0
2549	-3.26633e-06	1.73498e-09	-0
2550	-3.26633e-06	1.74225e-09	-0
2551	-3.26633e-06	1.75767e-09	-0
2552	-3.26634e-06	1.77822e-09	-0
2553	-3.26635e-06	1.78959e-09	-0
2554	-3.26637e-06	1.78952e-09	-0
2555	-3.26637e-06	1.786e-09	-0
2556	-3.26638e-06	1.78114e-09	-0
2557	-3.26638e-06	1.77841e-09	-0
2558	-3.26639e-06	1.78141e-09	-0
2559	-3.2664e-06	1.79342e-09	-0
2560	-3.26641e-06	1.81188e-09	-0
2561	-3.26641e-06	1.82554e-09	-0
2562	-3.26642e-06	1.83396e-09	-0
2563	-3.26643e-06	1.83527e-09	-0
2564	-3.26644e-06	1.82198e-09	-0
2565	-3.26644e-06	1.82108e-09	-0
2566	-3.26645e-06	1.82621e-09	-0
2567	-3.26645e-06	1.83855e-09	-0
2568	-3.26646e-06	1.85764e-09	-0
2569	-3.26647e-06	1.87093e-09	-0
2570	-3.26648e-06	1.87449e-09	-0
2571	-3.26649e-06	1.8682e-09	-0
2572	-3.26649e-06	1.86594e-09	-0
2573	-3.2665e-06	1.86693e-09	-0
2574	-3.2665e-06	1.87214e-09	-0
2575	-3.26651e-06	1.88434e-09	-0
2576	-3.26652e-06	1.90018e-09	-0
2577	-3.26652e-06	1.91091e-09	-0
2578	-3.26653e-06	1.91466e-09	-0
2579	-3.26653e-06	1.9134e-09	-0
2580	-3.26654e-06	1.90589e-09	-0
2581	-3.26655e-06	1.89728e-09	-0
2582	-3.26656e-06	1.89226e-09	-0
2583	-3.26656e-06	1.90935e-09	-0
2584	-3.26657e-06	1.93613e-09	-0
2585	-3.26658e-06	1.95433e-09	-0
2586	-3.26658e-06	1.96224e-09	-0
2587	-3.26659e-06	1.96173e-09	-0
2588	-3.26659e-06	1.9518e-09	-0
2589	-3.2666e-06	1.95392e-09	-0
2590	-3.2666e-06	1.9526e-09	-0
2591	-3.26661e-06	1.9599e-09	-0
2592	-3.26662e-06	1.96207e-09	-0
2593	-3.26662e-06	1.97406e-09	-0
2594	-3.26663e-06	1.98211e-09	-0
2595	-3.26663e-06	1.98918e-09	-0
2596	-3.26664e-06	1.99357e-09	-0
2597	-3.26666e-06	1.99861e-09	-0
2598	-3.26666e-06	2.00038e-09	-0
2599	-3.26666e-06	2.00959e-09	-0
2600	-3.26666e-06	2.01884e-09	-0
2601	-3.26666e-06	2.0123e-09	-0
2602	-3.26667e-06	2.0095e-09	-0
2603	-3.26667e-06	2.00696e-09	-0
2604	-3.26668e-06	2.00197e-09	-0
2605	-3.2667e-06	2.00902e-09	-0
2606	-3.2667e-06	2.01633e-09	-0
2607	-3.2667e-06	2.03201e-09	-0
2608	-3.2667e-06	2.07276e-09	-0
2609	-3.26671e-06	2.089e-09	-0
2610	-3.26671e-06	2.09234e-09	-0
2611	-3.26672e-06	2.08191e-09	-0
2612	-3.26672e-06	2.06675e-09	-0
2613	-3.26672e-06	2.05018e-09	-0
2614	-3.26673e-06	2.04219e-09	-0
2615	-3.26674e-06	2.03201e-09	-0
2616	-3.26674e-06	2.04925e-09	-0
2617	-3.26675e-06	2.07426e-09	-0
2618	-3.26675e-06	2.09505e-09	-0
2619	-3.26676e-06	2.13225e-09	-0
2620	-3.26677e-06	2.13036e-09	-0
2621	-3.26677e-06	2.11667e-09	-0
2622	-3.26677e-06	2.10231e-09	-0
2623	-3.26677e-06	2.09352e-09	-0
2624	-3.26678e-06	2.09019e-09	-0
2625	-3.26678e-06	2.10487e-09	-0
2626	-3.26678e-06	2.11948e-09	-0
2627	-3.26679e-06	2.13723e-09	-0
2628	-3.26679e-06	2.14475e-09	-0
2629	-3.26681e-06	2.15037e-09	-0
2630	-3.26681e-06	2.14358e-09	-0
2631	-3.26681e-06	2.14393e-09	-0
2632	-3.26681e-06	2.13696e-09	-0
2633	-3.26682e-06	2.14431e-09	-0
2634	-3.26682e-06	2.15622e-09	-0
2635	-3.26683e-06	2.16189e-09	-0
2636	-3.26683e-06	2.16379e-09	-0
2637	-3.26683e-06	2.14636e-09	-0
2638	-3.26684e-06	2.14192e-09	-0
2639	-3.26684e-06	2.14842e-09	-0
2640	-3.26685e-06	2.16341e-09	-0
2641	-3.26685e-06	2.19051e-09	-0
2642	-3.26686e-06	2.2166e-09	-0
2643	-3.26686e-06	2.2292e-09	-0
2644	-3.26686e-06	2.22975e-09	-0
2645	-3.26687e-06	2.22894e-09	-0
